text,label
1000 &lt;3 The best is #2NE1 !!! Keep watching : #COMEBACKHOME Let's all unite !!! 355,0
"RT @DrakeNYC: I've changed? No, I just grew up. I stopped letting people push me around, I learned that I can't always be happy, I accepted…",0
RT @kozy1: This Is A Must Read!!! Get The Best Cyber Theft Protection For Yourself &amp; Your Family. Read the review at  http://t.co/p3iYNy03pv,0
@CruzinGT Good deal,0
Number crunching for the past day - 1 new follower and NO unfollowers. Stats via http://t.co/Mv299mlQgG,0
blue black team http://t.co/PzmisYlZHs,0
Looks like Blue 3 is currently free - 14:53:00,0
RT @moletressj: The last of England ... Video shoot for #Jarman #dcarts #dctheatre #newplay #dc #gay #queer #lgbt… http://t.co/e7USMEFE3u,0
RT @DoubleD_XO: Gotta love them XO Girls... #XO http://t.co/OIGiuBmKxn,0
I always want breakfast at like 10:35 smh,0
"@TGRdnb A lot of people wouldn't bother to click/watch the link, though. Outrage comes first!",0
PyPI latest-  welbeck_nester added to PyPI http://t.co/UlOFCN3aqu #jo #amman #JPY,0
Prob won't ever talk to you again ...,0
Waking up to an empty house a second morning in a row 🙌,0
RT @tcakeeface: I can never sleep in.,0
Omw to new caney for 🏀🏀,0
#Lakers #GoLakers Steve Nash 'totally in flux' on return status - ESPN (blog) http://t.co/gzvOSHqtsx #SportsRoadhouse,0
@LoftBoardingNW lmao this was written by you? http://t.co/KDAv8N3UZZ,0
@Ike58Reese just imagine the Eagles corners trying to defend him.. May not be pretty,0
Hope you'll pick me. #KathrynBernardo4RufflesBags #Kathryn18BestDebutEver @RufflesBags,0
@envythafox I need to upload the full picture at somepoint,0
RT @disneywords: How lucky I am to have something that makes saying goodbye so hard. –Pooh,0
@rjsunilvarma Not fun of. But I do criticize him.,1
"RT @UnrevealedFacts: There's never a ""right time"" to wait for. So whenever you get the chance, take a risk.",0
RT @Oklandraida84: @fran_charles Yeah but are Chiefs or Jets fans using there voice? #DjaxToOakland http://t.co/uWIrBTFANb,0
"#SRKThePrideOfNation The
only actor who took indian
cinema into the international
level.",0
"RT @andrewspoooner: ""Maria Miller made £1m-plus from home at centre of expenses row http://t.co/YUN0fttGh1 via @guardian"" And then Tories c…",0
"i want a bitch i can trust, some niqqas i can trust",1
@sadiecalvano u wud make my day no scratch that u wud make my year if u followed me ur awesome much love from England 🇬🇧💜 #NeverGonnaHappen,0
@wennygrime that's good :),0
"RT @Starling1206: What an amazing few days, thanks for a great time girls #HenDo #hensontour #Portugal",0
what'd you do if you were me?,0
@TheSithPotato ill be out in an hour if ur still around,0
RT @BradPaisley: Happy 100th Birthday @EricIdle !,0
@mktoon i think its cool~,0
Chocolates at night.. #YOLOright,0
"""@xsehunny: hoping that bighit ent will release a dvs of bts' muster"" YES PLEASE IMMA SELL MY SHITTY HS CLASSMATES FOR THIS",0
RT @MesutOzil1088: Come on gunners. Cross my fingers. #premierleague,0
Lip biting in the middle of a kiss &gt;&gt;&gt;,0
@Guackattack pot calling the kettle black.,0
Peace of mind where art thou,0
@MesutOzil1088 the best,0
@ArtixKrieger You're in NY?! o.O,1
RT @thvqlifee: a 1 min prayer can get u through a whole 24 hrs 🙏,0
Work at 12 is blowin my shit 😒,1
Follow Me @szaborac &amp; everyone else who retweets to gain big!,0
@haribolirry YES ITS BEAUTIFUL,0
@hailee_hogan thank you!!,0
#wiscoprobs http://t.co/I8y7hKagsI,0
All this love I'm gettin this morning :),0
I want to go to there #EternalSummer http://t.co/V7QBMxmF9q,0
Good performance,0
How You Gone Love Me When Youon Love To Self,0
@aldenwebley I legit don't remember taking that picture or posting it,0
"I’ve collected 35 Scrolls! http://t.co/RXqd8tQBrj #iphone,#iphonegames,#gameinsight",0
RT @vowharry: five hundred and seventy one #Vote1DUK #KCA,0
"How I explain my life

Alcohol is to me as water is to fish.",0
grams_best's photo http://t.co/EfCrk11ahw,0
"RT @frxppelouis: CAN LOUIS PLEASE WEAR SUSPENDERS AGAIN EVEN JUST FOR A DAY

#Vote1DUK #KCA http://t.co/2G5s1SM1QQ",0
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
We need more out of @Shoeless27 in the tweet game #Alfredo,0
Miley day 👐👏🙏👊✌️🙌👍👌 @cara_lieberman,0
Perfect Cuddle Weather ☔️😴😍,0
RT @Julian_be_wavy: I really don't wanna work today 😤😔,0
&amp; again 💕💕💕 http://t.co/RdAvLCoDLr,0
RT @LynnCinnamon: Mary Oliver http://t.co/r9MD5MbzeS,0
RT @paddypower: Footage of Man United's defending this afternoon reaches Germany... http://t.co/dXPKvwFMKx,0
"@RayySmile18 @oLetsRock cause all i wanna do, is grow old with you :)",0
@Mr_Carterr I don't have pictures with you😞,0
@DreezusClark nigga chill out. Damn,1
"RT @AlliceSquirt: @LiveJasmine best #live #shows 
 
@Allicesquirt NOW check http://t.co/6Avlsvf5vb
 
#horny #kinky #sluty http://t.co/zDOMU…",0
@Mr_Carterr why I live in Brazil😩😩😩😩😩,0
"RT @Country_Voices: You ain't ever gonna change, You got a gypsy soul to blame, And you were born for leavin'. #ZBB",0
#WeLoveLA #Lakers Steve Nash 'totally in flux' on return status - ESPN (blog) http://t.co/T8XSiPAEPI #SportsRoadhouse,0
RT @AboutVirgos: You can never make a #Virgo say sorry when they're are not sorry.,0
"RT @drxmmerIrwin: Our sunshines 
#Vote5SOS #KCA http://t.co/6fx4Q9nPNH",0
@ingdamnit @rayne_2 @TrancewithMe @miss_sudo who needs logic when you can just use fear,0
I call him all pub A 😝,0
That was the cutest fucking thing ever 😭,1
"I've gathered 15 Scrolls! Can you do better? Download to find it out! http://t.co/zDgsP8Bnvx #android,#androidgames,#gameinsight",0
RT @Eminem: Excited to be coming back to @lollapalooza this August!  More info available here: http://t.co/SU76w7cMbz,0
RT @GuyCodes: Respect http://t.co/7osn56eMiO,0
"RT @SouthernScenery: Lake Norman, North Carolina http://t.co/VdmlEINp7I",0
"RT @brittanysexay: He cheats on you, lies to you, fucks with girls who don't have shit on you behind your back.. He doesn't love you he don…",1
You don't look good . FCK,0
RT @hornymagcon: @Mr_Carterr i dont have a pic with u tho,0
Will never respect Ronaldo,0
Sorry to say la brotherr,0
RT @onwithshayne: I love him,0
The 2 new covers are soooo perfect,0
wow my dear monkey is very happy that she is able to chat with me everyday... what else can make me more happy than knowing about this!!haha,0
RT @xxx_mcv: Deep thoughts ya feel? http://t.co/Su8ko1uiPM,0
"RT @zaynsphoto: i need you ALL to rt this..

FOLLOW  TRICK 

IN  3  MINUTES 

TWEET  ABOUT  IT     

BECAUSE  U  MIGHT  BE  MENTIONED",0
"RT @TannnyDiaz: iPhone 6: 

#Wireless Charging
#Battery Life Increased
#New Look
see more: http://t.co/uc0Ay5fNG7 

👍 http://t.co/BeSmqc7kr1",0
"MarkSon omagaaah ""@khunwoos: OF COURSE MARK WOULD INTRODUCE JACKSON TO HIS FAMILY COZ BOYFRIEND http://t.co/bDIGzDLOAR""",0
Aww the kids this year are so quiet. I remember when I went to this meeting the first time and we were so loud and obnoxious,0
"RT @joseagueropy: ""@CalvinHarris: Good evening @theohurts http://t.co/MXIzGUYHCp"" @Willya77",0
"RT @AshGT5: Success is not final, courage is not fatal: it is the courage to continue that counts.",0
"♥

HEY Michael Clifford
Ilysm ツ 
U mean everything to me 
Please be my 2/4? ʕ•̬͡•ʔ
https://t.co/z4yFrQxDoF 

@Michael5SOS

★

X1512",0
“@KpCatt: “@sarapurry: “@KpCatt: “@sarapurry: “@KpCatt: “@sarapurry: “@KpCatt: “@donisdxx: “@KpCatt: #VoteKatySmurfs #KCA e”””””””””,0
I DONT SHIP JILEY AT ALL EW GTFO,0
RT @NatalieHayes9: I often wonder where I went wrong,0
After all this years I still enjoy Old Skul Kwaito #MusicAddict,0
"RT @AllAboutTAENG: Tomorrow, SNSD will perform Mr.Mr on Inkigayo and that is Goodbye stage. Omg so fast #소녀시대미스터미스터",0
RT @_lulshaawty_: @ShaylaaaBlaast_ girl gon on,1
RT @God_Loved What God intended for you goes far beyond anything you can imagine. Never lose hope and hang on to God's hand.,0
RT @SebastianSarduy: Forever proving points,0
So what with the 'wrong one Moyes out' thingy?!!? I still believe in him despite several bad results #IAMUNITED #FANSsejatiMU,0
RT @WTFFacts: Some problems are bigger than others.. http://t.co/tmgVoJwxhK,0
"@marlenieewennie aw, don't  think like that lol 😭😂",0
@gdrake96 cause if my eye,0
Did you miss: Cleaning Your Anal Training Tools &amp; Toys http://t.co/t5sLi4zwJx,0
RT @THATGUYY69: @Ash_nicole4. You look hawt,0
"Business trip ....heeee — traveling to Manchester, United Kingdom",0
NOTE: Confed Cup match Bayelsa vs How Mine kicked off at 16:00 due to Caf insistence,0
RT @Lastking_Chris: Hospital Food The Worst,0
"RT @GUIDEJAPANTOURS: A beautiful plum orchard, Tokyo http://t.co/GQSCqRdb4N",0
"@AKabirbayero bro is ""MUST""....",1
silent is gold,0
RT @My_Savior_Lives: What is greater than the love of Jesus?,0
RT @jolene_cutajar: happy birthday heather!!!!!!! 💘 @heathrapacz,0
"@Danielle91_ @wiljlaw nah wils mine, get your own hot red head",1
RT @NiallOfficial: Love this song ! http://t.co/J7ugkMs9w8,0
"RT @DrakeNYC: I've changed? No, I just grew up. I stopped letting people push me around, I learned that I can't always be happy, I accepted…",0
RT @MinistryOfDice: An awesome HeroQuest blog for those interested http://t.co/JXHtiPrtRy,0
“@Re_belliousLove: @TheREAL_GIA 😂😂😂✋ I Miss You Mann !”I miss you to bitch 😩😩😏,1
RT @JessFinlayson: Praise God till your last breath.,0
RT @fatamypost: I need to go to a movie theater like this 😍🎥 http://t.co/lhEi3bsjwy,0
@THEBADVVOLF why am i reminded of olivander,0
Why is everyone rethinking homecoming.. I feel like it will be the last one of the year if even one person gets caught.. Dont miss out on it,0
train defect: trains through Greenhithe For Bluewater subject to delay &amp; alt #southeastern http://t.co/SnykwTTqV3,0
RT @SimplyNeena: Where Is My Sissy @_jassielove  I Need To Catch Her Up On Things.,1
@kodashton and then give him to me? Yeah sure !,0
@toots_42 Im laughing so hard right now at this http://t.co/XSb0TcDbEA,0
Been up since 4:30. I'm not going to be a pleasant person today.,0
"part of me wishes this review courted opprobrium, but the timing and neutrality of the piece was impeccable 😐",0
On other half United grab a comeback win as they see off Villa 4-1. Take a bow #MoyesOut,0
I was fuckin turnt last nite,1
"RT @uselessjpg: how foolish of me,
to think you were
different than the rest",0
"RT @JIMSEDU: ""What is the economic impact to Atlanta of not preparing our young people"" - @Jeffsnation One answer ""jail $26,000/year"" #AfAm…",0
"Click for a free download of ""Devilmentertainment Non-stop"": http://t.co/jTKVQjmBIj",0
RT @MOBnikman: R-T if you love your MOM 👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤,0
RT @WhennBoys: #ThingsGirlsLike 😍 http://t.co/TsIlCCKdmv,0
I think I need new people to hang out with,0
RT @__vmd: “@sarmient01: Niggas at 80th https://t.co/aUsTgcRoSu”awww his little grunt😩😂,1
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
“@NotWorldStarHH: my daughter's phone......she ain't sending no nigga a nude 😌😤🙅👌👍 http://t.co/vnlFWazkOR” @CgodejohnHaley 😂😂😂😂,0
"Today stats: One follower, No unfollowers via http://t.co/WDE5u67o0x",0
should I disown myself or should I disown myself,0
"You can tag people in pictures on twitter now, this is the future",0
y'all don't know mane. alot goes on behind closed doors.,0
Manish tweet about jets not reaching out to Desean makes me feel like he is coming here for sure #fortress,0
I really wanna make cupcake ... #weird,0
RT @MBTATransitPD: We are getting media inquires tpdnews  regarding arrests made during the extended service hours. The answer is 0!,0
RT @chloesampson_TW: This has to be one of the cutest things ever #KCA #VoteTheWantedUK http://t.co/SdUAZGTTdu,0
@_RossyShorR5 Aaaahh noooo!!!*laughs*,0
So glad today is a rainy day.,0
RT @StanCollymore: In 2 games a decent goal difference is now looking shaky again. Bloody ridiculous after that Chelsea performance. One st…,0
6-10 inches of snow tonight. WTF?! #ROC,0
I hate when I see boys that used to try to talk to me on fb in person. it's always awkward af,0
".@Adm_lisaslavin ""Please explore campus, please ask questions, please get to know Wheelock!"" #wheelockaccepted",0
RT @iamdonk: #BOOSIEBADAZZ×#STUDIOFLOW=#BANGERS,0
"@apparalice LOL u got to read this, its funny http://t.co/KR8TiZUntm",0
You lookin' at me? http://t.co/iqDXdDeRBN,0
RT @ShaeeDior_: Summer ☀️😍 almost here 💦😎🔥,0
If life was about bacon........bacon would become my national treasure,0
"With Vincent, Yansen, and 2 others [pic] — https://t.co/ScvbbJIPB2",0
RT @XSTROLOGY: #Libra's are always fair.,0
At the DMV. But considering it expires tomorrow I'm lucky I woke up!,0
"Control the pussy, don't let the pussy control you one thing some guys fail to realize #takenotesb",1
Kris my lil nigga,1
@LeFlawedFille I'm coming home love ❤,0
befitfamous's photo http://t.co/SMJtLhsEkL,0
"RT @CNN: BREAKING: a Chinese warship has retrieved objects from southern Indian Ocean, not confirmed to be linked to MH370. http://t.co/nxn…",0
"RT @REAL_LILJ300: If we together
I shouldn't have to tell you whats wrong  Its certain shit that you should know not to do out of respe…",0
#4: The Arsonist: A novel http://t.co/b368Wrao5f The Arsonist: A novelSue Miller (Author)Download: $10.99 (Vis... http://t.co/zjX77pv77N,0
"@francine403 haha u got 2 see this, its epic http://t.co/zHoGYDEQzH",0
For those with eyes to see. http://t.co/AhWcfw69Xi,0
Get new gadgets for work! #RT http://t.co/4Ypaq3Yu32,0
Awake once more,0
RT @UberFacts: Ranch dressing contains titanium dioxide to keep it white -- Titanium dioxide is also used in most sunscreens and might be a…,0
"@scathaige IDK maybe it's just me, then? But there did seem to be a weird flirty angle to Galadriel and Gandalf. APPARENTLY JUST ME.",0
Interesting post but essentially more nannying fussbucketry. Just leave us alone!  http://t.co/P2h3bpcAdu,0
Wash rinse repeat. RT @MamasMission: Rejection can be difficult to handle but it's not a reflection on you or your work #typeawdw,0
RT @SCH00LFACTS: Why does school have to start so freaking early?,0
Cinnamon rolls for breakfast for me and the kiddo. We totally didn't wake up till 10am! Sweet.,0
"Chasing this cheese macaroni 
🔫🔫🔫 keep da pocket rocket on me",0
RT @sasha_greenlee: By the second💯 http://t.co/IauILZZiDb,0
RT @BrunoMars: Tonight We're playing a concert in Hong Kong For the first time. Let's Rock!! #MoonshineJungleTour,0
RT @BlessedTeens: God is so good,0
@PanthersXB1_MUT how much for a 25,0
RT @_TrillShyt114: police ass nigga,1
"RT @Glowedddd: They ""almost"" made it!!
#RIP😔 http://t.co/vQK523w0VX",0
RT @ckyusj_: #openfollow for all rp,0
I look like a grown man !! 💯💯 http://t.co/rYBNfSLrOl,0
Wish i can drop the full amount on a trip like my rich friends. Im the only fool on a payment plan,0
Oh my god remembered why I don't drink anymore!!! #mess,0
I'm really a nice person tho 😁,0
Listening to luke Bryan on my way to work has me so excited about his concert @amandamichele89 #VIP,0
"@evaniacalista haha you got to see this, its awesome http://t.co/umWSxlOoDV",0
RT @EllyEll44553280: Need a #Mothers Day #Gift? http://t.co/LjW1SXgcLl  #Birthday #Wedding,0
RT @FlTPICS: I lost 11 lbs after just 19 days.. this simple 2 step health cleanse really works! 👌 → http://t.co/KKLtRGWj03 #health http://t…,0
"Rolling up at the park, you better not park next to me",0
Yo head I'm gonna need u to stop aching &amp; doin that thing ur doing now bc ouch that hurts please &amp; thank you,1
"RT @Reuters: Ukraine's Klitschko pulls out of election, backs 'Chocolate King' http://t.co/rUhjnqSxce",0
@MilsEisenberg11 11:30 or 12,0
AMAZING raffle basket to benefit BTCP animals!  Please stop in at Barkfield Road - Dog Treats and Specialty... http://t.co/KQQ61v9xcI,0
@YukiBeckz omfg this blog by you is so funny http://t.co/QdSxi7ACmJ,0
RT @FUCKtheBULLSHlT: My first marriage will be my only marriage.,0
@NogelSponk lol this was done by you? http://t.co/XI2JH8UGYV,0
@Mids_areForkids oh nvm yea rd i got allatt,1
I won the first Star in my A 250 Sport in #CSRRacing #RaceYourFriends. Download FREE! http://t.co/ar9aLpuDVm,0
@88mugsy88 smoking weed rules. Sounds like you were killing it,0
@ShetlandFootbal Bryan's stag says pull your finger oot! #comeonshetland #doit,0
VOTING CRAZY OMG C'MON RTT!! #KCA #VoteTheWantedUK,0
Night,0
RT @cmonthewanted: The weekend #KCA #VoteTheWantedUK,0
RT @valerave15: I dont want to go to sawgrass man that place is hell,0
Smoking good looking good,0
RT @NathansMinion: cake #KCA #VoteTheWantedUK,0
@alliek0630 yeah but you also started your day with coffee so,0
Thursdays in October rule. The afterparty for Jim and Pam's #theoffice wedding is a the #sunnyfx Paddy's pub!,0
"RT @Rocket2TheSkyTW: SO KISS ME AND TELL ME I'M THE ONE
THERE'S NO OTHER NO OTHER ONE YOU WANT #KCA #VoteTheWantedUK",0
RT @CleverRauhl: JUSTIN ARRIVING IN MY CITY AKA MONTREAL LAST NIGHT http://t.co/dpqKQu4H4W,0
"Im picking 12 boys &amp; 17 girls to share

Like if i can share you (:

its really fun 

FIRST LIKE ▼ ▼ http://t.co/7genEqVOlK",0
RT @8_Grams_Bitch: “@yung_oreo: Whet? 😂😂😂😂https://t.co/jTLf4dObTD”😂😂 why,0
RT @UtdIndonesiaJGJ: We are ready for you Bayern Munich!,0
Girls' Generation 'Mr.Mr.' Signed Album!,0
"@TiffanyNida69 😮 Zombie Tiff is Very Scary!!!!
*covers eyes 🙈*  Lol @LilyDay04 @muzacgurl @pscoordsen13 @rossana4uru #BatB",0
I will never like that boy✋,0
"If your company is suffering, I feel for you Otherwise, stop bellyaching and do something constructive",0
@PrystupaJoe @francosoup there's a zero percent chance you can get it. (2),0
what song you listen right now? — talk too much x http://t.co/aP92Cln6r2,0
"@ThinknMoney_365 or they're annoying, crazy,selfish and a bunch of other reasons ppl wont wanna date em",0
it's gonna be a fun day today 😊,0
"Europeans, italy otherwise the countries: bdDpAeo",1
RT @Mr_Carterr: I'm going to start uploading pictures w/ fans. So tag me in photos using the hashtag #CarterFans and I might use yours! (:,0
Good Ass Night 😌🍻🚬,0
Might just by a gold fish bc sweg,0
RT @_queeenkay: how I started my morning http://t.co/9D94j1hJNk,0
RT @arianantor: Everyone start voting bc big accounts are not #VoteSamAndCat #KCA,0
RT @lostjinwoo_21: waiting for mino's bday #2NE1 #COMEBACKHOME xx,0
Mawning,0
What's something you do well? — Making others Smile http://t.co/yaopkHSDcO,0
RT @__Pinkx: First thing I do when I wake up is check my phone. 😂😐,0
@JUNGCRYSSIE followdone noona,0
Game day 😁 #beatursinis,0
RT @ariannaa_666: I love soccer,0
RT @DeezyAramazi: @Mesmerized_face good luck out there la cousin!,0
RT @djafrojack: Last night was insanity! #Hakkassan #LasVegas ! http://t.co/XpdLECx5CP,0
RT @CPMindMaster: I trust the intelligence within me - whatever is happening out there is only a mirror of my own thinking ~ Louise Hay,0
RT @tokyoDiamond___: I want some waist beads,0
@MarcBo_AMG ooo iight wake up now,0
RT @SecuteBelieber: retweet this if you want to gain just follow everyone who retweets this and follow everyone back who ever follows you,0
RT @HibaTawajiLover: All the best ;)) http://t.co/S6H8sLHhyl,0
Brook put diaper cream on her face ....,0
"A new achievement: `Defender`. Can you get it too? http://t.co/RQN7EnAeAr #ipad,#ipadgames,#gameinsight",0
Why this SNITCH on My TL  Talking That Loyal Shit Bitch Yo Ass Was in Court Point Fingers Literally 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
@Ncikbro @Lawl_Its_Adam is the ground nice in scarbs? Here its nice,0
RT @Calum5SOS: Hoping man city drop points today... 🙏,0
RT @TheMattEspinosa: Time to experience Taco Bell breakfast. I'll keep you posted lmfao,0
RT @thinksarcasm: To all the girls that say Gentlemen don't exist anymore: They do exist but Gentlemen are attracted to Ladies. Not sluts. …,1
Woke up with the mean hangover ugh. !!!  We was so Turnt lastnight,0
RT @XoXo_Contessa: It's crazy that when someone is genuinely nice... ppl will question that.,0
"@FPSFREEK LOL u got 2 see this, its crazy http://t.co/reIHUm0LDV",0
"@ilyVicFuentes this account is perfection. 😝
~Leoo",0
RT @courtsimpson32: The one thing getting me through this work day is that I get to see my bros @billycurrington @bretteldredge &amp; @ChaseRic…,0
RT @SimpIyLove: Hugs like this 😍 http://t.co/N8HrqVsD1S,0
RT @TSBible: Another banner above Old Trafford! http://t.co/3GdUf1QUGs,0
Get to where you're going.,0
Happy http://t.co/RRZXddg6Hk,0
"RT @AP_McCoy: Sharon Murgatroyd, courage, strength and humour more so than anyone else I have known. An inspiration to all.",0
#Toys http://t.co/rSdal70c9R,0
RT @DavidRoads: Talent is God given. Be humble. Fame is man-given. Be grateful. Conceit is self-given. Be careful.,0
"@SantoG_37 @MensHumor @NateMiranda2 *runs out of wrapping paper, pushes it grill against wall.*",0
"RT @BjornLomborg: If switching the lights off for 1 hour is a good idea, why not for all the other 8,759 hours of the year? #EarthHour http…",0
"RT @Super_vehicle: Stunning Lamborghini, don't forget to follow me and my other account @Super_houses !❤️ http://t.co/Sk86L7r3Pt",0
"RT @disneywords: Yes I’m alone, but I’m alone and free. –Elsa (Frozen)",0
It's not good to fuck around wit them fuck arounds.👌,1
RT @dessix21: Junte Hoy =D omg!!,0
"RT @Navigating1DD: RT @pockekci: “@1D_Updates_EU: Let's do this guys!

#Vote1DUK #KCA http://t.co/ivc2QbLVH2” (Via:@1D_Updates_EU)",0
I don't want to work. 😔,0
RT @golfwangswak: Unexpected moments are the best.,0
@TheLovesofAri thank you! Ily2 #VoteSamAndCat #KCA,0
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
@Fake__Nate @TheRallyCat @brow_down I saw that and I was with you. Solidarity is what moved this team over the top.,0
I can't stop watching that VINE hahaha,0
Goonight my lovely baby! @zyzysmall_ 💦💋❤️,0
"I won't love you, and I can't love you...
Unless that pussy got some super powers",1
#nwplyng @NorahJones - Don't Know Why http://t.co/uFnTeYAPFb,0
RT @linbea945: The original pic. Chinese hot pot in Seoul 2012 http://t.co/eFodRTsOLW,0
Loved last night 😄🎉 thank you @amylouisefay 😙 http://t.co/dvGeyZBrqs,0
"RT @teensIibrary: Teachers be like, ""where's your school id"" http://t.co/OLxD0zTZpV",0
@PressTheEmperor 😂😂😂 hell naw mfs gone be tamed,1
@felixduhparty oh idk xD haha my parents are asleep lol,0
IM AWAKE,0
now dey wanna no trill but im actin funny now,0
RT @ollgsykes: sdka #KCA #VoteTheWantedUK,0
Ran with a preggers today #shestillhasit 🏃🏃,0
[ Sociology ] Open Question : Would you share a dorm room with a person you didn't know of the same gender f... http://t.co/FJND2oMx5q,1
RT @sar4hrich: They deserve this before the end #KCA #VoteTheWantedUK http://t.co/gh54M6kKNU,0
Start saturday! #goodmorning #bomdia #saturday #peganois #tudoverde #green #brasil #baby #nenem 👱👼👦 http://t.co/SuN7dmvPd7,0
I've watched Friends to much in the last few days😂,0
An surrogate microcosm: HsfP,0
RT @monsterbeee: @miss_fendi you have cat to be kitten me right meow.....,0
And now to wait at the airport to go home,0
RT @Sophhie_: Twelve thousand three hundred and five. #KCA #VoteTheWantedUK,0
“@p1nkyDinky: Hopeless but hoping”,0
RT @DoingItYourseIf: Easily the best prom proposal idea ever! 🍩😍 http://t.co/wAXQU3dbdW,0
"@eccleshilltaxis lmao you got 2 read this, its epic http://t.co/J8nFzNbEc9",0
"@BDisgusting CHECK OUT Our New IndieGoGo Campaign! Short Film ""Hell Of A Night"" Written &amp; Directed by Brian Childs http://t.co/zVfiGe03Gi",0
RT @TedOfficialPage: accurate picture of what I look like trying to find something to wear http://t.co/3XDsZ6n3UI,0
For safely arrived,0
2 more weekends and no more grand openings😎😎😎,0
"RT @clapyourhandsii: D-LITE JPN tour
Additional performances were decided!
cuz there was a apply for more than 3 times in the final perform…",0
"""@sinalifrah: @_nyzx sayang. if you free, i wanna whatsapp you. can?"" I need you right now ! :'(",0
The definition of perfection in one picture. 😍💕 http://t.co/TlqaIkGMUG,0
RT @_TrishUponAStar: I solemnly swear that I'm up to no good. #promdayslogan,0
"Love is, perhaps, the most readily recalled attribute of God.",0
"@LexyRoundtree pls, follow best singer cool -&gt;&gt; @rondanielx",0
RT @cuddlebuddycam: BUT THE HOTTEST BROTHERS EVER http://t.co/ha4jCj59X8,0
"Update from Kilbourne Greco Qualifier: after round 1 C. Slade &amp; Held win. K. Slade, Fajardo &amp; LeMaster with loses.",0
RT @NayBabii: When someone brings up your ex... 😳😂 http://t.co/oiw69iQh5Y,0
@goodoldpj yeah I reckon you'd be bottom three in the big league if that penalty goes in.,0
RT @RealTalk: Never let the bullshit stress you.,1
@CJuton haha I had a eerie feeling this is you http://t.co/JcpyArY6Ii,0
The Relationship Between Me And My Phone.. http://t.co/D7nJ7jbpuQ,0
"Stop wasting your time hating me, I just won't care.",1
RT @Keljuly: #timbeta #timbetalab #operaçãobetalab #foursquare #betalab #Betas #RTS #RumoAoBetaLab #amigos me adicionem http://t.co/tWG3081…,0
"Relaxed Weekend , Spending Allday Tomorrow Doing Homework ...",0
I can't start a #newbeginning but I know I can make a #newending #ladieznpinkinc #hairbowhustler http://t.co/OEqmCxaXyy,0
"@SmartCods Road #LightBox is ON 24/7
Our #Ostrich is Excited to welcome your projects Email Us:… http://t.co/DZWWcaSNV8",0
RT @medaIaughs: Are you made of copper and tellurium because you are CuTe.,0
@_gonzaleez26 u dancing with ur clique don't count,0
The struggle of trying to watch Goblet of Fire at 11am with a window almost the size of a wall http://t.co/jWdRAD1dng,0
@2_chipmunk praying for y'all boo,0
"RT @NurseSeymour: They won't accept ""married to the game"" as my filing status for my taxes. Whatever, assholes.",1
It's defiantlythis sort of day http://t.co/rdkGdWEozQ http://t.co/8OcB8Us4o8,0
Love you too. 😑 http://t.co/pJpnsCK3H5,0
Thankful for another day.,0
i have no money but at least i have a fabric with a picture of shiva dancing on an ugly baby,0
Lovely day for le tennis http://t.co/3cdcMqgHak,0
Get new gadgets for work! #RT http://t.co/cqSKEusWht,0
RT @Michael5SOS: Also woke up to the news of NUMBER 1 IN AUSTRALIA OH MA LAWDY ❤️❤️❤️❤️ thank you guys so much back home . see you sooooooo…,0
I woke up thinking abt you. #RIPPops 🙏,0
Can't wait to watch the phillies on Monday,0
RT @LoveYaTW1: I can totally relate to this #KCA #VoteTheWantedUK http://t.co/6BKlVsTvAm,0
RT @iRealMacMiller: Fuck texting. I want you here.,1
RT @selenagomez: secret project http://t.co/ObwCrnWfgV,0
I posted a new photo to Facebook http://t.co/Vh0qPH3THI,0
@modelgibber @trala_a  you're on!!!! zooommmmm,0
J.cole lights please is a classic.,0
RT @GiantDuck: Ready to go. #angels5k http://t.co/s67mcmMNQi,0
@b1a4_angeeel Dun blame my babyyyy! D: :P,0
Wow! #TrueDetective season finale -- @McConaughey is unreal.,0
who wouldnt date snck,1
"Now Playing:
Esperanto - Mythos Ver. - / CAPCOM http://t.co/JvITMl17rI",0
When a guy tells you goodnight but he keeps tweeting. http://t.co/mhr3us9zRQ,0
FLLOW ME = FLLOW BACK !!! xxx,0
who will i belong to when the day just won't give in?,0
@BRFC1994 @Leigh_0282 Play like this in Madrid on Wednesday and I'll be watching from behind the sofa.,0
"RT @Jaywood1016: Dear Sallie Mae,

I canNOT wait for the day where I can divorce you and move on with my life. 

Love, Me",0
"RT @premierleague: FULL-TIME Man Utd 4-1 Villa. Goals from Rooney (2), Mata and Hernandez secure a comeback win for the hosts #MUNAVL http:…",0
